text,label
สีสวยจัง,0
อุ้วๆๆๆ,2
ไปๆเดียวพาไป,0
ตึงมาเป็นอย่างๆตะ,0
โอ้ยอยากกิน,0
แดกลีโอสะด้วยไอ้เวน,0
กลับมาเลี้ยงๆ,0
ที่ชาร์จเสียใช้งานไม่ได้,1
ไปกัน,0
ต้องจัดค่ะ,0
กี่โมงค้าา,2
เบียร์ ยู,2
เพลงโฆษณาผ้าอนามัยใหม่เหี้ยมาก,1
อยากกินว่ะ,0
ไปปปป,0
6พันกว่า,2
36 แบบมั้ง,2
หาเงินแปป,2
ไปเถอะดอม,0
สนป่าว,2
ชวนใคร,2
ขำร้ะ,2
อยากกิน 399,0
จะกินชุดนี้,0
ไปเลยป่ะ,2
😁,0
หงส์ทองกินแล้ว เมามาย 555,1
ทำไมชั้นกินสปายแล้วปวดท้อง,1
เบื่อกิน285ทีไร ตัวแดง,1
เผ็ดกูกินไม่ได้ !!!,1
บอกเค้าไป,2
เบียร์ลีโอ กินแล้ว เสียงดี กรางดี,1
ลบแอฟ จบ,2
เคร ครับ,2
ลองมาแล้วคะ😁😁😁,0
B มีซุปดำด้วย,0
เค็มมาก โซเดียมเท่าไหร่ครับ,1
ขอบคุณค่ะ,0
อ่านแถลงบาบีคิวพลาซ่าละหงุดหงิด,1
น้องยังกินพวกทะเลไม่ได้อ่ะ ฮือๆ,1
คือไร,2
5555เบาๆๆๆๆ,0
ส่งช้า,1
อย่าตกม้าตายดังรีโว่น่ะ,1
เร็วๆนี้,2
มาชมเรวๆๆ,2
จัดชุดใหญ่555,0
สนไหมๆ 5555,0
7-11ปากซอยยังบ่มีขายว่ะ,1
อเมร่า,2
ซื้อเพอริเพอร่ามาผิดสีจ้าาาาาาาาา,1
อ้าวทำไมปิดเเง่ๆ,1
ฮืออ,2
งานฟรีวะ,2
No !!,2
โค้กกครับ ก้อนใช้ จืดสนิท,1
หิวจุง😂,0
ยูเซอรีนนอันแสนแพง,1
อู้วหู้ว,2
พี่ๆทีมงานสู้ๆครับ,0
อยากกกกก,0
เกลียดไฟฟอร์จูนเนอร์ว้อย,1
เคหยัง,2
ไม่ทันแล้วจร้าา น่ามมมมมมม,1
มื่ออื่นไป,0
พี่ๆ,2
4หม้อเลยหน่าาาา,0
บ่ดอก คือบ่หลายกลมยุ,1
@ไปคะๆ,0
ผักกาดขาวไม่มีแล้วหนิครับ,1
ไปกินกันไหม หิวๆๆ,0
หาร้านสะดวกซื้อยากนิดนึง,1
เหียเลี้ยง,2
อ่านไหม,2
แพ้ innisfree แบบ แดงๆขึ้นเต็มเลย,1
ทำเลดีนอกนั้นไม่ผ่านค่ะ,1
เฮียเขาจะถอยดีแม็ค,0
ก้อยากกิน,0
เบียร์ลีโอ4ขวดก็พอ,0
ลดหุ่นยุ่,1
พาไปๆ,0
เสียใจค่ะ เหมือนโดนหลอก 555,1
ฝ้ายจะไม่ทน กับคนนิสัยไม่ดี,1
129 บาทครับ,2
ตั้งรหัสผ่านไม่เห็นได้เลย,1
หยักกิน5555,0
เสียดายไม่มีจุก,1
แดกกัน,0
อยากได้ยาริส,0
คุยในไลนๆ,2
อุ้ย55555,0
5 บาทเองงง,2
ต้องไปจัด,0
เอือน,2
ป่ะหมอก,0
อาทิตย์นี้ไม่ว่างน่ะจร๊ะ อด,1
จริงหิวววว,2
ตังยังไม่ออก,0
อ่าน reply ละสงอ่าาา,1
NISSAN LEAF,2
น่าสนแคปติวา,0
ขอบใจมากจ้า อีสัดดดด,1
กำแพงไม่มีแล้ว,1
สายหวานต้องมา,0
พน,0
โตโยต้าชวงร่างไม่ค่อยดีคับ,1
มาสด้า2,2
mk ชีสละ,2
ห้ามเบี้ยว,0
โฮมโปร ลพบุรี ไมไม่มี 555,1
555จัดไปปป,2
วันนี้มั้ยย,0
ม่ายยยยย,2
ไปป่าว,0
ไม่เสียภาษีคับ ของผิดกฏหมาย,1
น่ากลัวกว่าพยาธิอีก,1
โอ้ววววว,0
กุยอมใช้ผ้าอนามัย ดีกว่า 555,1
พรุ่งนี้เลยดีป่าว,0
ชอบมากกกกกกก,0
ชวนสา ก็ไม่มีใครอยากจะไป เซง,1
จัดมาาา,2
ลองเบิ่งป่ะ,0
ไฮเนเก้นท์,2
ที่บาบีก้อนไม่มีบุฟเฟต์,1
อยากกินไหม,2
ใอ่อ้วน,2
จะพยายาม😜,2
พาเด็กไปหน่อย,0
ลองยังพี่,2
ขอบคุณนะคร้าบ :),0
ลอง,2
สนไหมตอบ ?,2
จะได้กินไหมห๊า,0
ฟายเดย์ม่ะ,2
😍😍😚,0
รอไร,2
วันจันจัดไป,0
นครศรีธรรมราชไม่มีแล้วเสียดายจัง,1
31.ชอบกินช้างมากกว่าลีโองับ,1
มีสาขาอิมสำโรงห่วยแตกสุด,1
ข่มขืนปรับ4หมื่น อ่ะโห😂😂😂😂😂,1
มึงงงง,2
ใส่ปากนะ,2
เชียงใหม่ที่ไม่มีดอยสุเทพ,1
Hotpotไม่อร่อย,1
เจ๋งๆ,0
วู้วววว ลดทุกวันนนนน,1
ยังท้องเสียมะหายเลยยยยย แง,1
อยากไป,0
จน,2
โนววว,2
นานแค่ไหนก็จะรอ,0
จริงป่าวววววววว❤️,0
ไวจังอะ,2
อ่าว555,2
หรอ,2
พุธไหนจะได้เจอกัน,0
แลกกับแอปโซลูทอ่ะอีดอก ยอม,1
อ้วน!!,2
กินนนมะไหร่ๆๆ,0
กินลำบาก อึดอัก,1
ปะปี๊ขา mk มั้ยคะ,0
มันปิดกั้นพวกเราเกินไปแล้ว,1
ไม่จ้ะไม่,1
หิวว,2
ป่ะๆๆๆป่าว,2
ชาบูไงสัส หรือจะแดกช้าง!!?,1
คัดสรรๆ,2
ใช่55555 งงงกับคนจัดโป ใช้ไรคิด,1
บ่กินลีโอ,1
หมูทะป่ะ,2
จางไปครับ ต้มยำเข้มข้นกว่าเยอะ,1
ว่าไงกัน55,2
ปะๆวันไหน,0
โอเคไป,0
แร้วแต่จ้ะ แต่ไม่มีกุ้งนะคะ,1
ยุ่ง,2
น่านับถือจริงๆครับ,0
ไอป้างง,2
Ford raptor,2
โดนปรับเยอะจังคับ,1
เสือก,1
ตัวหนังสืออย่างกะมดสึดดดด,1
มาใหม่ๆๆ,0
พูดละนะ ต้องพาไปนะ,0
แหมมมมมยั่วคนอ้วน,0
อิสเมอร์นอฟทำพิษกูแล้ววว,1
อห กินสปายไม่อร่อยแล้ว😂😂,1
หิววว,0
อ้วนนน,1
มึงแต่มันลด 😂,0
ค่าชุดอาจจะแพงกว่าส่วนลด,1
แลดูอร่อย,0
ต้องจัดแล้วววว5555,0
เหมือนเอ็มเคทำพิษอะ,1
แสงโสมเพียวแฮงๆๆๆ แช่อี้แน่,1
=+1 คะ,2
555555 อิ่มละ,0
ช้ำใจกับอินนิสฟรี เจ็บใจมาก,1
น่ากิงค่ะ,0
แพง ถ้าไม่ลด19บาทไม่ซื้อ55555,1
แดกกกก ให้ตัวแตกตาย,0
น่าโดน,0
กูไม่ชอบน้ำจิ้มบาร์บีก้อน,1
ดีแมกตัวsใด้3คัน,1
เตงงงง,2
ไปๆอยากกิน,0
อยากทำ,2
มาคับ,2
ควย เปลี่ยนไปแดกลีโอก็ได้วะ,1
ป่ะ 😍,0
ใส่ผ้าอนามัยแบบสอดไม่ถนัดเลย,1
ไรมึงอีก,2
เสาร์นี้จัดปาย...,0
อินนิสฟรีกูไม่ซื้อเเล้ว,1
ไม่รุ้ว่าเลยลดม้ะ,0
ในเพจครับ,2
เรื่องมึง,2
โปรไม่โดนเลย เดือนนี้คงอดกิน,1
69เอง ได้ยุ,0
